fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_03,row_activity,clock_simplex,q99_q100,4840,36243.3934135437,8073.298295646982,8067.674242885661,-0.0006971095500392099
rw_03,batch_missing,clock_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,batch_missing,clock_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,batch_missing,clock_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,batch_missing,clock_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,batch_missing,clock_weight_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,batch_missing,clock_weight_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,batch_missing,clock_weight_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,batch_missing,clock_weight_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,batch_missing,clock_predabs_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,batch_missing,clock_predabs_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,batch_missing,clock_predabs_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,batch_missing,clock_predabs_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,batch_missing,clock_simplex,q00_q50,1517824,2569990.8966007233,1719249.0338963189,1726011.2826646967,0.003917847372317262
rw_03,batch_missing,clock_simplex,q50_q90,670824,2179735.1192474365,1048479.8853847156,1054755.351648092,0.005949688952581078
rw_03,batch_missing,clock_simplex,q90_q99,36784,207194.92771148682,114443.46256403686,114900.24255051442,0.003975448409316851
rw_03,batch_missing,clock_simplex,q99_q100,4840,36243.3934135437,8061.372468945878,8067.674242885661,0.0007811140794808935
rw_04,none,base_ensemble,q00_q50,745360,1199955.2649846077,1077458.713457653,1082354.955142339,0.00452369313913481
rw_04,none,base_ensemble,q50_q90,983488,2729407.106027603,1924171.3497134466,1930124.7681352196,0.0030844733563648585
rw_04,none,base_ensemble,q90_q99,435600,1840947.9605884552,1175776.914011105,1180676.8825806633,0.004150135097799379
rw_04,none,base_ensemble,q99_q100,56144,349687.9925956726,188304.4251269592,189115.1354461874,0.004286861108792062
